timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779756703,2026-05-26 00:51:43+00:00,adservice,0,4.381917829869139,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.001626615143294137,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.332733437393206,0.0,0.0,0.0,0.0015827945922659691,0.0,0.0,0.0
1779756718,2026-05-26 00:51:58+00:00,adservice,0,4.332733437393206,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0015827945922659691,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,3.8928792009233684,0.0,0.0,0.0,0.0011909089951507063,0.0,0.0,0.0
1779756733,2026-05-26 00:52:13+00:00,adservice,0,3.8928792009233684,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0011909089951507063,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.4419480941785565,0.0,0.0,0.0,0.0016800987613278954,0.0,0.0,0.0
1779756748,2026-05-26 00:52:28+00:00,adservice,0,4.4419480941785565,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0016800987613278954,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.696838603928945,0.0,0.0,0.0,0.0019071919920631963,0.0,0.0,0.0
1779756763,2026-05-26 00:52:43+00:00,adservice,0,4.696838603928945,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0019071919920631963,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.587694840816059,0.0,0.0,0.0,0.0018099509853101948,0.0,0.0,0.0
1779756778,2026-05-26 00:52:58+00:00,adservice,0,4.587694840816059,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0018099509853101948,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.556156459517013,0.0,0.0,0.0,0.0017818520462466103,0.0,0.0,0.0
1779756793,2026-05-26 00:53:13+00:00,adservice,0,4.556156459517013,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0017818520462466103,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.304525652697899,0.0,0.0,0.0,0.0015576630290523516,0.0,0.0,0.0
1779756808,2026-05-26 00:53:28+00:00,adservice,0,4.304525652697899,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0015576630290523516,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,3.5014127235682704,0.0,0.0,0.0,0.0008421341931614326,0.0,0.0,0.0
1779756823,2026-05-26 00:53:43+00:00,adservice,0,3.5014127235682704,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0008421341931614326,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.437344597003863,0.0,0.0,0.0,0.0016759973020499261,0.0,0.0,0.0
1779756838,2026-05-26 00:53:58+00:00,adservice,0,4.437344597003863,139247616.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0016759973020499261,0.41085181315066377,0.0,0.12500000000000006,0.0,0.0,0.0,0.0,0.0,4.186599710600918,0.0,0.0,0.0,0.0014525975905449193,0.0,0.0,0.0
