timestamp,src_service,dst_service,network_latency_seconds,payload_size_bytes,edge_request_rate_rps,edge_error_rate_ratio,time,src_id,dst_id,network_latency_seconds_norm,payload_size_bytes_norm,edge_request_rate_rps_norm,edge_error_rate_ratio_norm
1779812154,checkoutservice,cartservice,0.0159997199999999,150.40368160641142,1.333285929086209,0.0,2026-05-26 16:15:54+00:00,2,1,0.001378098191214462,0.0014255361065184115,0.0019946231959281444,0.0
1779812154,checkoutservice,currencyservice,0.0094999999999999,97.18888888888888,1.022222222222222,0.0,2026-05-26 16:15:54+00:00,2,3,0.0008182601205856934,0.0009211627586755244,0.0015292654871375468,0.0
1779812154,checkoutservice,emailservice,0.0204999999999999,110.63333333333333,0.6666666666666665,0.0,2026-05-26 16:15:54+00:00,2,4,0.0017657192075796642,0.0010485900981058874,0.000997347056828835,0.0
1779812154,checkoutservice,paymentservice,0.00985,77.55555555555554,0.6222222222222221,0.0,2026-05-26 16:15:54+00:00,2,6,0.0008484065460809646,0.0007350767183668869,0.0009308572530402461,0.0
1779812154,checkoutservice,productcatalogservice,0.00496,55.43741587259279,0.3554519002243397,0.0,2026-05-26 16:15:54+00:00,2,7,0.0004272179155900086,0.0005254395180648895,0.0005317633597994429,0.0
1779812154,checkoutservice,shippingservice,0.0204999999999999,152.86666666666665,1.333333333333333,0.0,2026-05-26 16:15:54+00:00,2,9,0.0017657192075796642,0.001448880442878457,0.00199469411365767,0.0
1779812154,frontend,adservice,0.018474712471247,589.9394637803559,4.533706716451083,0.0,2026-05-26 16:15:54+00:00,5,0,0.00159127583731671,0.00559148550950869,0.006782518575266415,0.0
1779812154,frontend,cartservice,0.0285002444390126,961.078177751113,8.821865208986068,0.0,2026-05-26 16:15:54+00:00,5,1,0.002454801415935625,0.009109162946931006,0.013197691952884429,0.0
1779812154,frontend,checkoutservice,0.0986,132.05555555555554,0.6222222222222221,0.0,2026-05-26 16:15:54+00:00,5,2,0.008492678725236865,0.0012516313463883167,0.0009308572530402461,0.0
1779812154,frontend,currencyservice,0.0099837209302325,3618.6,36.71111111111111,0.0,2026-05-26 16:15:54+00:00,5,3,0.0008599242833964256,0.034297331687309106,0.05492057792937452,0.0
1779812154,frontend,productcatalogservice,0.0098324871376967,6929.004245426208,31.747159473727077,0.0,2026-05-26 16:15:54+00:00,5,7,0.000846898116942007,0.06567356349642282,0.04749440409569606,0.0
1779812154,frontend,recommendationservice,0.0248399999999999,644.2944444444444,4.955555555555555,0.0,2026-05-26 16:15:54+00:00,5,8,0.0021395348837209218,0.006106665634610528,0.007413613122427674,0.0
1779812154,frontend,shippingservice,0.0209124999999999,272.9555555555555,2.622222222222222,0.0,2026-05-26 16:15:54+00:00,5,9,0.0018012489233419381,0.002587090925988674,0.003922898423526751,0.0
1779812154,recommendationservice,productcatalogservice,0.0098848216985919,4045.531028112807,5.509919074802129,0.0,2026-05-26 16:15:54+00:00,8,7,0.0008514058310587338,0.03834381239221952,0.008242952358928444,0.0
1779812169,checkoutservice,cartservice,0.0192999999999999,199.0111111111111,1.5999999999999996,0.0,2026-05-26 16:16:09+00:00,2,1,0.0016623600344530492,0.001886240559121678,0.002393632936389204,0.0
1779812169,checkoutservice,currencyservice,0.00945,135.10555555555555,1.4888888888888887,0.0,2026-05-26 16:16:09+00:00,2,3,0.0008139534883720931,0.0012805394494243786,0.002227408426917732,0.0
1779812169,checkoutservice,emailservice,0.0198998799946664,133.43177869633712,0.8666883960274777,0.0,2026-05-26 16:16:09+00:00,2,4,0.0017140292846396555,0.0012646752809307188,0.0012965836814485632,0.0
