timestamp,src_service,dst_service,network_latency_seconds,payload_size_bytes,edge_request_rate_rps,time,src_id,dst_id,network_latency_seconds_norm,payload_size_bytes_norm,edge_request_rate_rps_norm
1779701686,checkoutservice,cartservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,1,0.0,0.0,0.0
1779701686,checkoutservice,currencyservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,3,0.0,0.0,0.0
1779701686,checkoutservice,emailservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,4,0.0,0.0,0.0
1779701686,checkoutservice,paymentservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,6,0.0,0.0,0.0
1779701686,checkoutservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,7,0.0,0.0,0.0
1779701686,checkoutservice,shippingservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,2,9,0.0,0.0,0.0
1779701686,frontend,adservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,0,0.0,0.0,0.0
1779701686,frontend,cartservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,1,0.0,0.0,0.0
1779701686,frontend,checkoutservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,2,0.0,0.0,0.0
1779701686,frontend,currencyservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,3,0.0,0.0,0.0
1779701686,frontend,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,7,0.0,0.0,0.0
1779701686,frontend,recommendationservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,8,0.0,0.0,0.0
1779701686,frontend,shippingservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,5,9,0.0,0.0,0.0
1779701686,recommendationservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:34:46+00:00,8,7,0.0,0.0,0.0
1779701701,checkoutservice,cartservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,1,0.0,0.0,0.0
1779701701,checkoutservice,currencyservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,3,0.0,0.0,0.0
1779701701,checkoutservice,emailservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,4,0.0,0.0,0.0
1779701701,checkoutservice,paymentservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,6,0.0,0.0,0.0
1779701701,checkoutservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,7,0.0,0.0,0.0
1779701701,checkoutservice,shippingservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,2,9,0.0,0.0,0.0
1779701701,frontend,adservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,0,0.0,0.0,0.0
1779701701,frontend,cartservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,1,0.0,0.0,0.0
1779701701,frontend,checkoutservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,2,0.0,0.0,0.0
1779701701,frontend,currencyservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,3,0.0,0.0,0.0
1779701701,frontend,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,7,0.0,0.0,0.0
1779701701,frontend,recommendationservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,8,0.0,0.0,0.0
1779701701,frontend,shippingservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,5,9,0.0,0.0,0.0
1779701701,recommendationservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:01+00:00,8,7,0.0,0.0,0.0
1779701716,checkoutservice,cartservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,1,0.0,0.0,0.0
1779701716,checkoutservice,currencyservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,3,0.0,0.0,0.0
1779701716,checkoutservice,emailservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,4,0.0,0.0,0.0
1779701716,checkoutservice,paymentservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,6,0.0,0.0,0.0
1779701716,checkoutservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,7,0.0,0.0,0.0
1779701716,checkoutservice,shippingservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,2,9,0.0,0.0,0.0
1779701716,frontend,adservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,0,0.0,0.0,0.0
1779701716,frontend,cartservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,1,0.0,0.0,0.0
1779701716,frontend,checkoutservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,2,0.0,0.0,0.0
1779701716,frontend,currencyservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,3,0.0,0.0,0.0
1779701716,frontend,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,7,0.0,0.0,0.0
1779701716,frontend,recommendationservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,8,0.0,0.0,0.0
1779701716,frontend,shippingservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,5,9,0.0,0.0,0.0
1779701716,recommendationservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:16+00:00,8,7,0.0,0.0,0.0
1779701731,checkoutservice,cartservice,0.024700000000000003,2.6999999999999997,0.04444444444444444,2026-05-25 09:35:31+00:00,2,1,0.0025965834428383723,3.091049588584014e-05,8.166598611678236e-05
1779701731,checkoutservice,currencyservice,0.004960000000000001,4.038888888888889,0.06666666666666665,2026-05-25 09:35:31+00:00,2,3,0.0005214191852825233,4.6238540141987215e-05,0.00012249897917517353
1779701731,checkoutservice,emailservice,0.009949999999999999,10.588888888888889,0.06666666666666665,2026-05-25 09:35:31+00:00,2,4,0.0010459921156373197,0.00012122511349467349,0.00012249897917517353
1779701731,checkoutservice,paymentservice,0.009949999999999999,5.105555555555555,0.04444444444444444,2026-05-25 09:35:31+00:00,2,6,0.0010459921156373197,5.845009407219566e-05,8.166598611678236e-05
1779701731,checkoutservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:31+00:00,2,7,0.0,0.0,0.0
1779701731,checkoutservice,shippingservice,0.0099,3.0555555555555554,0.04444444444444444,2026-05-25 09:35:31+00:00,2,9,0.0010407358738501976,3.49810138625763e-05,8.166598611678236e-05
1779701731,frontend,adservice,0.0,0.0,0.2444444444444444,2026-05-25 09:35:31+00:00,5,0,0.0,0.0,0.00044916292364230296
1779701731,frontend,cartservice,0.0,0.0,0.4888888888888888,2026-05-25 09:35:31+00:00,5,1,0.0,0.0,0.0008983258472846059
1779701731,frontend,checkoutservice,0.0995,4.888888888888888,0.04444444444444444,2026-05-25 09:35:31+00:00,5,2,0.0104599211563732,5.596962218012207e-05,8.166598611678236e-05
1779701731,frontend,currencyservice,0.017599999999999956,491.0277777777777,9.377777777777776,2026-05-25 09:35:31+00:00,5,3,0.0018501971090670133,0.00562144892771601,0.017231523070641075
1779701731,frontend,productcatalogservice,0.0,0.0,1.5777777777777775,2026-05-25 09:35:31+00:00,5,7,0.0,0.0,0.0028991425071457732
1779701731,frontend,recommendationservice,0.0,0.0,0.26666666666666666,2026-05-25 09:35:31+00:00,5,8,0.0,0.0,0.0004899959167006942
1779701731,frontend,shippingservice,0.0,0.0,0.1333333333333333,2026-05-25 09:35:31+00:00,5,9,0.0,0.0,0.00024499795835034705
1779701731,recommendationservice,productcatalogservice,0.0,0.0,0.04444444444444444,2026-05-25 09:35:31+00:00,8,7,0.0,0.0,8.166598611678236e-05
1779701746,checkoutservice,cartservice,0.022599960000000006,35.39894969964965,0.39997926064188316,2026-05-25 09:35:46+00:00,2,1,0.00237581708278581,0.0004052589218718825,0.0007349557667980704
1779701746,checkoutservice,currencyservice,0.009349976666666671,27.15499707426912,0.37776740809871934,2026-05-25 09:35:46+00:00,2,3,0.0009829147612790197,0.00031087941679414696,0.0006941418278661646
1779701746,checkoutservice,emailservice,0.009839997600063998,70.4323326593042,0.4666562969876082,2026-05-25 09:35:46+00:00,2,4,0.001034428131412773,0.0008063327144057581,0.0008574738000997293
1779701746,checkoutservice,paymentservice,0.009875000833305557,24.238110051922465,0.3111007414320527,2026-05-25 09:35:46+00:00,2,6,0.0010381078405577464,0.0002774859263112926,0.0005716428486909911
1779701746,checkoutservice,productcatalogservice,0.0,0.0,0.0,2026-05-25 09:35:46+00:00,2,7,0.0,0.0,0.0
1779701746,checkoutservice,shippingservice,0.009099979999999995,42.54323933959958,0.44442370508632756,2026-05-25 09:35:46+00:00,2,9,0.0009566339027595269,0.0004870491202137057,0.0008166217529148527
1779701746,frontend,adservice,0.018024999999999992,301.6944444444444,2.8888888888888884,2026-05-25 09:35:46+00:00,5,0,0.001894875164257556,0.00345389810510401,0.005308289097590853
1779701746,frontend,cartservice,0.017650000000000006,446.91666666666663,5.511111111111111,2026-05-25 09:35:46+00:00,5,1,0.0018554533508541408,0.005116450291227182,0.010126582278481013
1779701746,frontend,checkoutservice,0.09900001666611112,45.608559429371375,0.3111007414320527,2026-05-25 09:35:46+00:00,5,2,0.01040736049052417,0.0005221419217039555,0.0005716428486909911
1779701746,frontend,currencyservice,0.010942857142857157,3496.094444444444,39.977777777777774,2026-05-25 09:35:46+00:00,5,3,0.001150366059695891,0.04002444923759577,0.07345855451204573
1779701746,frontend,productcatalogservice,0.009421908467759857,2765.2175072953232,16.776977884430224,2026-05-25 09:35:46+00:00,5,7,0.000990476580053599,0.03165712754915009,0.030827439967307475
1779701746,frontend,recommendationservice,0.4958333333333327,322.99999999999994,3.0444444444444443,2026-05-25 09:35:46+00:00,5,8,0.052124397722295185,0.0036978111744912466,0.005594120048999592
1779701746,frontend,shippingservice,0.008650000000000001,123.0611111111111,1.3777777777777778,2026-05-25 09:35:46+00:00,5,9,0.0009093298291721425,0.0014088444328544136,0.002531645569620253
1779701746,recommendationservice,productcatalogservice,0.009565023330222636,1513.9577152675938,2.3109748329852313,2026-05-25 09:35:46+00:00,8,7,0.0010055215064623012,0.017332290270042558,0.00424638086910312
1779701761,checkoutservice,cartservice,0.011799999999999958,187.64999999999998,2.2444444444444445,2026-05-25 09:36:01+00:00,2,1,0.0012404730617608373,0.0021482794640658898,0.004124132298897509
1779701761,checkoutservice,currencyservice,0.008816666666666653,178.96666666666664,1.7555555555555553,2026-05-25 09:36:01+00:00,2,3,0.000926850635129215,0.0020488697828527865,0.003225806451612903
1779701761,checkoutservice,emailservice,0.016149999999999994,227.17222222222222,1.3777777777777778,2026-05-25 09:36:01+00:00,2,4,0.0016977660972404733,0.002600742977917468,0.002531645569620253
1779701761,checkoutservice,paymentservice,0.009635714285714282,144.64999999999998,1.311111111111111,2026-05-25 09:36:01+00:00,2,6,0.001012952881546837,0.0016560011962543618,0.002409146590445079
1779701761,checkoutservice,productcatalogservice,0.004959999999999999,14.249999999999998,0.2444444444444444,2026-05-25 09:36:01+00:00,2,7,0.0005214191852825231,0.00016313872828637853,0.00044916292364230296
1779701761,checkoutservice,shippingservice,0.005200000000000012,235.1944444444444,2.311111111111111,2026-05-25 09:36:01+00:00,2,9,0.0005466491458607111,0.002692584039767577,0.004246631278072683
1779701761,frontend,adservice,0.016149999999999942,1086.3999999999999,9.599999999999998,2026-05-25 09:36:01+00:00,5,0,0.0016977660972404677,0.012437467677917308,0.017639853001224986
