timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779863675,2026-05-27 06:34:35+00:00,adservice,0,4.521660454488739,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0032922394694223506,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,5.47985872504305,0.0,0.0,0.0,0.003989907549014547,0.0,0.0,0.0
1779863690,2026-05-27 06:34:50+00:00,adservice,0,5.47985872504305,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003989907549014547,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,5.318322242656201,0.0,0.0,0.0,0.0038722921755431298,0.0,0.0,0.0
1779863705,2026-05-27 06:35:05+00:00,adservice,0,5.318322242656201,141529088.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0038722921755431298,0.4447112909536459,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.85994604692754,0.0,0.0,0.0,0.0035385465927841534,0.0,0.0,0.0
1779863720,2026-05-27 06:35:20+00:00,adservice,0,4.85994604692754,141504512.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0035385465927841534,0.44463406849117604,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.302111489044992,0.0,0.0,0.0,0.003132384969780034,0.0,0.0,0.0
1779863735,2026-05-27 06:35:35+00:00,adservice,0,4.302111489044992,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003132384969780034,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.147663265473816,0.0,0.0,0.0,0.0030199305865415897,0.0,0.0,0.0
1779863750,2026-05-27 06:35:50+00:00,adservice,0,4.147663265473816,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0030199305865415897,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.6144221666242045,0.0,0.0,0.0,0.003359779651401385,0.0,0.0,0.0
1779863765,2026-05-27 06:36:05+00:00,adservice,0,4.6144221666242045,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003359779651401385,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.771354922961138,0.0,0.0,0.0,0.0034740430331077214,0.0,0.0,0.0
1779863780,2026-05-27 06:36:20+00:00,adservice,0,4.771354922961138,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0034740430331077214,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.909355390841594,0.0,0.0,0.0,0.003574521738160368,0.0,0.0,0.0
1779863795,2026-05-27 06:36:35+00:00,adservice,0,4.909355390841594,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003574521738160368,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.796651729386023,0.0,0.0,0.0,0.0034924617413235643,0.0,0.0,0.0
1779863810,2026-05-27 06:36:50+00:00,adservice,0,4.796651729386023,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0034924617413235643,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.521839018660652,0.0,0.0,0.0,0.0032923694827262048,0.0,0.0,0.0
1779863825,2026-05-27 06:37:05+00:00,adservice,0,4.521839018660652,141266944.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0032923694827262048,0.4438875846873005,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,3.6994677196159897,0.0,0.0,0.0,0.0026935975765899896,0.0,0.0,0.0
